PERSON_AGE,VEHICLE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,BODILY_INJURY,SAFETY_EQUIPMENT,PERSON_SEX,PERSON_TYPE,PED_LOCATION,CONTRIBUTING_FACTOR_2,EJECTION,COMPLAINT,EMOTIONAL_STATUS,PERSON_ID,CONTRIBUTING_FACTOR_1,POSITION_IN_VEHICLE,PED_ROLE,PED_ACTION,PERSON_INJURY
23.0,20048035.0,4450887.0,24/08/2021,10:00,Elbow-Lower-Arm-Hand,Helmet/Other (In-Line Skater/Bicyclist),M,Other Motorized,,,Not Ejected,Complaint of Pain or Nausea,Conscious,e80f3945-bd0f-4990-9ebf-7c280c355993,,Driver,Driver,,Injured
37.0,0.0,4387283.0,26/01/2021,21:00,Knee-Lower Leg Foot,,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,Complaint of Pain or Nausea,Conscious,2f9e5633-3176-4fb0-9389-4d5ac3e765bb,Unspecified,,Pedestrian,Crossing With Signal,Injured
32.0,20014001.0,4435604.0,10/07/2021,22:00,Shoulder - Upper Arm,Helmet Only (In-Line Skater/Bicyclist),M,Bicyclist,,,Not Ejected,Complaint of Pain or Nausea,Conscious,fc968cbb-3ed8-4685-9bc0-2b7e8fd782ef,,Driver,Driver,,Injured
5.0,20016778.0,4434310.0,05/07/2021,12:00,Entire Body,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,24129e83-9706-489b-b578-e46f72e95eff,,Right rear passenger or motorcycle sidecar passenger,Passenger,,Injured
24.0,20096250.0,4472735.0,28/10/2021,00:00,Hip-Upper Leg,None,M,Other Motorized,,,Not Ejected,Contusion - Bruise,Conscious,afd12cf3-1620-4ee0-8fe5-d52d999b014c,,Driver,Driver,,Injured
14.0,20082084.0,4451603.0,29/08/2021,02:00,Face,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,90d3cd68-c805-4b59-a8c0-922d5282d27c,,"Any person in the rear of a station wagon, pick-up truck, all passengers on a bus, etc",Passenger,,Injured
18.0,20089192.0,4469610.0,20/10/2021,00:00,Face,Unknown,M,Bicyclist,,,Not Ejected,Minor Bleeding,Shock,6c32ee1b-6469-472b-bfb2-bbbb32ed79c8,,Driver,Driver,,Injured
26.0,20017049.0,4436881.0,13/07/2021,13:00,Knee-Lower Leg Foot,Unknown,M,Other Motorized,,,Ejected,Complaint of Pain or Nausea,Conscious,f47573ed-5ecb-4876-8356-9eb2d247b9cb,,Driver,Driver,,Injured
52.0,19844860.0,4390522.0,08/02/2021,09:00,Neck,Lap Belt & Harness,F,Occupant,,,Not Ejected,Whiplash,Conscious,fee88405-09d3-41f5-a81b-b27cb81da092,,Driver,Driver,,Injured
66.0,20014941.0,4435918.0,09/07/2021,23:00,Neck,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,98752769-cc59-45ed-b6e2-14153c1df2c3,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
47.0,0.0,4383952.0,14/01/2021,18:00,Hip-Upper Leg,,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,,None Visible,Conscious,dbaf07b9-9a39-49b5-9c7b-797317e38a63,Cell Phone (hand-Held),,Pedestrian,Crossing With Signal,Injured
39.0,20039691.0,4447157.0,14/08/2021,11:00,Entire Body,Helmet/Other (In-Line Skater/Bicyclist),M,Other Motorized,,,Ejected,Complaint of Pain or Nausea,Conscious,b7f90664-a35f-413b-a968-759e78af3ff5,,Driver,Driver,,Injured
42.0,20046632.0,4449072.0,20/08/2021,22:00,Elbow-Lower-Arm-Hand,Lap Belt & Harness,M,Occupant,,,Not Ejected,Abrasion,Conscious,68acbbb6-c012-4c9a-a9b9-01042d4b36eb,,Driver,Driver,,Injured
23.0,0.0,4396105.0,03/03/2021,07:00,Head,,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,Minor Bleeding,Semiconscious,3408f700-9136-47d1-b489-09f55a33ced7,Unspecified,,Pedestrian,Crossing Against Signal,Injured
48.0,19946129.0,4402327.0,15/03/2021,17:00,Chest,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,63c7a53e-67dd-4369-899e-c03b91a058e4,,Driver,Driver,,Injured
36.0,20103125.0,4475775.0,09/11/2021,17:00,Knee-Lower Leg Foot,Helmet Only (In-Line Skater/Bicyclist),M,Bicyclist,,,Not Ejected,Complaint of Pain or Nausea,Shock,b7b3377c-363a-4ff8-aeb3-759febac8ef1,,Driver,Driver,,Injured
39.0,20025068.0,4440218.0,23/07/2021,09:00,Face,Helmet Only (In-Line Skater/Bicyclist),M,Bicyclist,,,Not Ejected,Complaint of Pain or Nausea,Conscious,e636378f-6ee4-4948-ac4c-2ce20b4ef03b,,Driver,Driver,,Injured
20.0,19966868.0,4409496.0,20/04/2021,11:00,Head,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,c4557c53-f4f7-4446-ad3c-793008ddb590,,Driver,Driver,,Injured
19.0,0.0,4443586.0,03/08/2021,18:00,Abdomen - Pelvis,,M,Pedestrian,Does Not Apply,Unspecified,,Complaint of Pain or Nausea,Conscious,8201d13a-f10d-450a-b06a-4f5050e87a3d,Unspecified,,Pedestrian,Not in Roadway,Injured
34.0,19829212.0,4383729.0,13/01/2021,14:00,Abdomen - Pelvis,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,5b64cd05-10a9-47b2-b159-4bd1ff069bfd,,Driver,Driver,,Injured
38.0,19956061.0,4410137.0,24/04/2021,18:00,Shoulder - Upper Arm,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,e2faf624-d44a-4bb0-8867-c2f9dc64a06e,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
25.0,20062405.0,4457078.0,14/09/2021,05:00,Back,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,e868afb7-c341-400a-9fa2-03b7e8e8fd74,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
29.0,19866607.0,4394929.0,27/02/2021,00:00,Back,Lap Belt & Harness,F,Occupant,,,Not Ejected,Whiplash,Conscious,04d34fcf-b151-4814-b144-712e2ffd88ba,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
24.0,19861211.0,4398135.0,11/03/2021,15:00,Elbow-Lower-Arm-Hand,Air Bag Deployed/Lap Belt/Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,20d06a5b-5087-4272-808c-ed535352b791,,Right rear passenger or motorcycle sidecar passenger,Passenger,,Injured
63.0,20045446.0,4448491.0,19/08/2021,04:00,Elbow-Lower-Arm-Hand,Lap Belt,M,Occupant,,,Not Ejected,Minor Bleeding,Conscious,001bbb66-40cd-40d7-a3c0-efb57eca8e03,,Driver,Driver,,Injured
18.0,19849460.0,4392841.0,18/02/2021,11:00,Head,Unknown,M,Occupant,,,Not Ejected,Minor Bleeding,Conscious,c89ff214-df94-4a76-b244-0a05fa24a21f,,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Passenger,,Injured
28.0,19968088.0,4402034.0,25/03/2021,17:00,Knee-Lower Leg Foot,Unknown,M,Bicyclist,,,Not Ejected,None Visible,Conscious,00a827a7-6311-4c55-8aa1-2d7dcb14bea6,,Driver,Driver,,Injured
45.0,19976699.0,4415031.0,10/05/2021,05:00,Head,Lap Belt & Harness,M,Occupant,,,Not Ejected,Minor Bleeding,Conscious,e9f2d9a4-f863-4bd5-9257-f2c3052a252c,,Driver,Driver,,Injured
28.0,20044795.0,4449550.0,10/08/2021,11:00,Entire Body,None,U,Occupant,,,Partially Ejected,Complaint of Pain or Nausea,Conscious,6fec25cd-778b-4f54-8f5a-18e53b44f51f,,Driver,Driver,,Injured
26.0,20095796.0,4472297.0,29/10/2021,23:00,Elbow-Lower-Arm-Hand,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,c1cc8392-7776-432a-ae42-010173eca65f,,Driver,Driver,,Injured
59.0,19862855.0,4398825.0,13/03/2021,22:00,Chest,Air Bag Deployed/Lap Belt/Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,35924710-1894-4f26-bb53-8bc04f273e01,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
44.0,20029772.0,4440862.0,26/07/2021,21:00,Knee-Lower Leg Foot,Helmet Only (In-Line Skater/Bicyclist),M,Other Motorized,,,Not Ejected,Complaint of Pain or Nausea,Conscious,405c28a7-8212-44a8-bdbe-89d978f67eb1,,Driver,Driver,,Injured
43.0,19968104.0,4418105.0,14/05/2021,17:00,Neck,None,F,Occupant,,,Not Ejected,Whiplash,Conscious,6e6c439e-4042-442a-823a-d9e95f2957cf,,"Middle rear seat, or passenger lying across a seat",Passenger,,Injured
39.0,19945045.0,4412243.0,01/05/2021,23:00,Shoulder - Upper Arm,None,M,Bicyclist,,,Not Ejected,Fracture - Distorted - Dislocation,Conscious,854bac55-2ec9-4cbe-a8ba-b86677531a78,,Driver,Driver,,Injured
46.0,20091678.0,4470505.0,24/10/2021,07:00,Neck,Unknown,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,a9a309ed-ee5a-4cbd-9c28-e215f31c7f6c,,"Middle front seat, or passenger lying across a seat",Passenger,,Injured
36.0,19854426.0,4394970.0,26/02/2021,02:00,Back,None,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,1ce7749f-a525-4ab3-9082-249b04d87f1f,,Driver,Driver,,Injured
36.0,20039475.0,4447390.0,15/08/2021,14:00,Elbow-Lower-Arm-Hand,Unknown,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,9fddc9b3-adfa-4fea-ab3d-8db20afb8463,,Driver,Driver,,Injured
9.0,20049789.0,4449724.0,22/08/2021,02:00,Back,Lap Belt & Harness,M,Occupant,,,Not Ejected,None Visible,Conscious,886c42b9-55c4-4858-9936-229b0086e1d7,,"Middle rear seat, or passenger lying across a seat",Passenger,,Injured
63.0,20026775.0,4440953.0,26/07/2021,19:00,Back,Helmet Only (In-Line Skater/Bicyclist),M,Bicyclist,,,Not Ejected,None Visible,Conscious,2808acda-312e-4c80-83ff-66df1bf1a29b,,Driver,Driver,,Injured
73.0,19977768.0,4423906.0,31/05/2021,09:00,Neck,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,ebc5c7f6-2e80-48c1-aca3-1879bfdc7880,,Driver,Driver,,Injured
39.0,19826045.0,4382318.0,05/01/2021,19:00,Neck,Lap Belt,M,Occupant,,,Not Ejected,Whiplash,Conscious,f61895d6-2438-4eda-9b91-1199e75bd04f,,Driver,Driver,,Injured
61.0,19864116.0,4399261.0,16/03/2021,00:00,Back,Unknown,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,fc0947b0-42c6-439a-80ec-d049772ffaa4,,Driver,Driver,,Injured
47.0,19977035.0,4412168.0,30/04/2021,15:00,Shoulder - Upper Arm,Unknown,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,ae4a0c1d-bcc8-4d3c-baad-46bfe8e49519,,Driver,Driver,,Injured
65.0,20023206.0,4439460.0,22/07/2021,14:00,Back,Lap Belt,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,2f794857-30fc-4449-9da5-cd220b7df1eb,,Driver,Driver,,Injured
39.0,20108251.0,4473633.0,28/10/2021,05:00,Face,Lap Belt & Harness,M,Occupant,,,Not Ejected,Minor Bleeding,Conscious,ef561f05-2993-408d-b936-102b058848f9,,Driver,Driver,,Injured
49.0,20100010.0,4474470.0,04/11/2021,08:00,Neck,Lap Belt & Harness,M,Occupant,,,Not Ejected,Whiplash,Conscious,d68c0bb9-0a46-4fb7-a750-4087dabc623a,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
51.0,19973632.0,4429662.0,17/06/2021,06:00,Elbow-Lower-Arm-Hand,Air Bag Deployed,M,Occupant,,,Not Ejected,Minor Bleeding,Conscious,410fb5f2-a240-4d97-ad2e-6cdbf6279893,,Driver,Driver,,Injured
39.0,19831075.0,4384543.0,15/01/2021,18:00,Neck,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Shock,dc6c951e-8cef-4e5c-a24c-8f6bb2e4d7e9,,"Middle rear seat, or passenger lying across a seat",Passenger,,Injured
39.0,20006568.0,4432542.0,25/06/2021,02:00,Back,Lap Belt,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,6f5bc85f-d801-42be-9119-e9502d8a7f45,,Driver,Driver,,Injured
5.0,20037076.0,4445965.0,24/07/2021,05:00,Unknown,Unknown,M,Occupant,,,Not Ejected,Unknown,Conscious,c2e9be6d-a347-45cb-9adf-de69444de911,,"Middle rear seat, or passenger lying across a seat",Passenger,,Injured
70.0,20072908.0,4462048.0,28/09/2021,20:00,Elbow-Lower-Arm-Hand,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,b6741709-c663-484b-8c39-55fd4a21faec,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
49.0,19949767.0,4421895.0,27/05/2021,21:00,Head,Helmet (Motorcycle Only),M,Occupant,,,Ejected,Contusion - Bruise,Conscious,c18847e1-33c8-4ea5-9a7d-fceef75570fd,,Driver,Driver,,Injured
69.0,20079801.0,4465128.0,07/10/2021,15:00,Head,Unknown,M,Occupant,,,Not Ejected,None Visible,Conscious,b8ad9b4c-1ee2-4af6-955b-d8605048b3fe,,Driver,Driver,,Injured
42.0,20015113.0,4435959.0,02/07/2021,22:00,Head,None,F,Occupant,,,Not Ejected,None Visible,Conscious,42729cbb-e933-46f7-9959-2e2ed31f4434,,Driver,Driver,,Injured
39.0,20005970.0,4410772.0,26/04/2021,06:00,Entire Body,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,1b7aed98-3f69-4bc7-85c3-bef2df193fa2,,Driver,Driver,,Injured
24.0,0.0,4472199.0,29/10/2021,03:00,Head,,M,Pedestrian,Unknown,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,Crush Injuries,Conscious,0d4cc56f-0990-4d53-98ae-65f2325a564c,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,Pedestrian,Other Actions in Roadway,Injured
57.0,20056514.0,4454781.0,07/09/2021,15:00,Elbow-Lower-Arm-Hand,Lap Belt & Harness,M,Occupant,,,Not Ejected,Abrasion,Conscious,819e735d-8da7-464c-ac26-b5c969f50f18,,Driver,Driver,,Injured
20.0,19957023.0,4409118.0,16/04/2021,13:00,Back,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,3cd23663-99c4-4855-9e6c-0526f54fe27c,,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Passenger,,Injured
55.0,0.0,4438358.0,15/01/2021,08:00,Knee-Lower Leg Foot,,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,Contusion - Bruise,Conscious,f9b9d6c0-afa9-4583-9760-fe4d6153311b,Unspecified,,Pedestrian,Working in Roadway,Injured
35.0,19852945.0,4394159.0,20/02/2021,00:00,Neck,Lap Belt,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,cf258ba2-4105-47a7-af8a-a47b90be0f78,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
32.0,20079042.0,4464872.0,06/10/2021,17:00,Neck,None,F,Occupant,,,Not Ejected,Whiplash,Unknown,66ee636a-18e6-41b5-aa33-c16ff27091f5,,Right rear passenger or motorcycle sidecar passenger,Passenger,,Injured
36.0,19829226.0,4383657.0,13/01/2021,12:00,Back,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,48dee4dd-efe0-4883-b16e-f9265591b3b8,,Driver,Driver,,Injured
18.0,19947184.0,4409183.0,16/04/2021,21:00,Head,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,3ec5968e-b6c6-4b6a-ae57-a038800c715c,,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Passenger,,Injured
48.0,19981532.0,4415260.0,10/05/2021,16:00,Head,None,M,Bicyclist,,,Ejected,Complaint of Pain or Nausea,Unconscious,f3382c7d-d3f8-47f7-ac87-979360130bed,,Driver,Driver,,Injured
10.0,20063609.0,4457474.0,13/09/2021,18:00,Entire Body,None,M,Bicyclist,,,Not Ejected,Complaint of Pain or Nausea,Conscious,aa073b53-81ac-410f-b7de-5046a22ecc0e,,Driver,Driver,,Injured
64.0,19960397.0,4409324.0,14/04/2021,14:00,Neck,Lap Belt & Harness,F,Occupant,,,Not Ejected,None Visible,Conscious,944db4e4-f835-48ea-b94f-daad3bedee7b,,Driver,Driver,,Injured
44.0,19956138.0,4418294.0,18/05/2021,12:00,Neck,Lap Belt,F,Occupant,,,Not Ejected,Whiplash,Conscious,121762b3-e1fd-42c2-a974-1f36e9dcb5af,,Driver,Driver,,Injured
55.0,20012561.0,4433114.0,27/06/2021,20:00,Head,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,77b896ec-7730-4592-936d-cf5ee36f75cb,,Driver,Driver,,Injured
22.0,20031841.0,4443572.0,04/08/2021,00:00,Entire Body,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,231e666c-294b-45df-99c2-94fe7fa1b3bf,,Driver,Driver,,Injured
31.0,0.0,4452103.0,28/08/2021,10:00,Back,,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Failure to Yield Right-of-Way,,Complaint of Pain or Nausea,Conscious,0813efa2-e442-40b5-8c45-31dbeb262591,Traffic Control Disregarded,,Pedestrian,"Crossing, No Signal, or Crosswalk",Injured
24.0,20013991.0,4435606.0,10/07/2021,03:00,Head,Unknown,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,c9e1730a-1e3a-45e5-8762-c054eb69a133,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
0.0,20057111.0,4454878.0,01/09/2021,19:00,Head,Air Bag Deployed,F,Occupant,,,Not Ejected,None Visible,Conscious,d8d6bef2-a50b-48cc-ad02-9724348d8230,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
29.0,19975241.0,4419771.0,29/04/2021,17:00,Head,Lap Belt & Harness,F,Occupant,,,Not Ejected,None Visible,Conscious,fcadec48-7dc7-40cc-b787-2e45403c9377,,Right rear passenger or motorcycle sidecar passenger,Passenger,,Injured
60.0,19994624.0,4432513.0,28/06/2021,11:00,Neck,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,0a62540e-a4f7-4dcd-a824-af28d3746e9d,,"Middle front seat, or passenger lying across a seat",Passenger,,Injured
27.0,19971243.0,4405255.0,23/03/2021,17:00,Entire Body,None,M,Occupant,,,Ejected,None Visible,Semiconscious,d4e1db62-772f-4b29-b2cc-a982dcd0a3aa,,Driver,Driver,,Injured
3.0,0.0,4398856.0,09/03/2021,08:00,Head,,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,Contusion - Bruise,Unknown,a5e08523-53b8-455b-9f8e-372c722e5902,Unspecified,,Pedestrian,Crossing With Signal,Injured
48.0,0.0,4385613.0,21/01/2021,06:00,Knee-Lower Leg Foot,,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,Fracture - Distorted - Dislocation,Conscious,115830c3-426e-4bf2-a2ac-0ce7bc73dda0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,Pedestrian,Crossing Against Signal,Injured
46.0,19827836.0,4383201.0,11/01/2021,14:00,Back,Lap Belt,M,Occupant,,,Not Ejected,None Visible,Conscious,f2d1c521-b8ef-4b43-a0b8-ff5bb67e305d,,Driver,Driver,,Injured
67.0,19994510.0,4431434.0,25/06/2021,12:00,Shoulder - Upper Arm,Lap Belt & Harness,M,Occupant,,,Not Ejected,Minor Bleeding,Conscious,20cf40c4-57bc-4c6f-ab33-dc0c19a9dce5,,Driver,Driver,,Injured
36.0,19857370.0,4396236.0,02/03/2021,15:00,Face,None,M,Bicyclist,,,Not Ejected,Minor Bleeding,Conscious,77b39788-8229-4420-8b49-fbbcab7e92de,,Driver,Driver,,Injured
44.0,19961861.0,4403118.0,30/03/2021,14:00,Knee-Lower Leg Foot,Other,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,aebf93a5-759a-43f7-961f-31ceb8ac30de,,Driver,Driver,,Injured
19.0,19948671.0,4403198.0,30/03/2021,13:00,Hip-Upper Leg,None,M,Occupant,,,Ejected,Abrasion,Conscious,be762979-09f2-4367-b356-b4cdb20293e8,,Driver,Driver,,Injured
33.0,20044083.0,4449146.0,18/08/2021,09:00,Back,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,7193cdc7-2a56-42ff-a390-6babaec72bc8,,Driver,Driver,,Injured
39.0,20023442.0,4439671.0,22/07/2021,19:00,Shoulder - Upper Arm,Unknown,U,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,301b5ecb-d4f4-4429-b19f-b5e3add9cb47,,"Middle rear seat, or passenger lying across a seat",Passenger,,Injured
18.0,20040892.0,4447745.0,16/08/2021,04:00,Elbow-Lower-Arm-Hand,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,5e19d4b6-ce4b-4eb3-90b5-feda3548d593,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
34.0,20016321.0,4433827.0,04/07/2021,13:00,Entire Body,Lap Belt & Harness,M,Occupant,,,Not Ejected,Fracture - Distorted - Dislocation,Semiconscious,2f7b40f2-6751-41fa-9b8a-a6d6fe0b43d0,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
65.0,0.0,4411539.0,28/04/2021,20:00,Knee-Lower Leg Foot,,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,Fracture - Distorted - Dislocation,Conscious,933b63d6-7868-4c7f-ab86-56aef0a0016e,Unspecified,,Pedestrian,"Crossing, No Signal, or Crosswalk",Injured
35.0,20058492.0,4455523.0,08/09/2021,23:00,Knee-Lower Leg Foot,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,23b54835-9e40-4d2f-b2c7-9ee674cc12b3,,Driver,Driver,,Injured
6.0,20020908.0,4433562.0,02/07/2021,06:00,Unknown,Unknown,F,Occupant,,,Not Ejected,None Visible,Conscious,b9cbfba7-8bb3-4345-a970-566ad29f1b4e,,Right rear passenger or motorcycle sidecar passenger,Passenger,,Injured
35.0,19938476.0,4432858.0,30/06/2021,10:00,Shoulder - Upper Arm,Helmet Only (In-Line Skater/Bicyclist),M,Bicyclist,,,Not Ejected,Complaint of Pain or Nausea,Conscious,4f48cd80-2300-4fcc-9394-c44167089f94,,Driver,Driver,,Injured
27.0,19997544.0,4419101.0,21/05/2021,23:00,Elbow-Lower-Arm-Hand,Unknown,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,fb9f7e92-dc4d-411f-85a7-e95b0f1262c9,,Driver,Driver,,Injured
22.0,20085704.0,4467898.0,16/10/2021,23:00,Head,Unknown,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,f357d263-678f-4f09-8bd5-e35a2faf02a7,,Unknown,Passenger,,Injured
69.0,0.0,4407975.0,16/04/2021,10:00,Knee-Lower Leg Foot,,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,,Complaint of Pain or Nausea,Conscious,7fdab4b1-b87e-4f2b-8c19-4e43efc25055,Unspecified,,Pedestrian,"Crossing, No Signal, or Crosswalk",Injured
39.0,0.0,4416750.0,13/05/2021,21:00,Neck,,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,Complaint of Pain or Nausea,Conscious,bfdedaf2-a377-4785-87a4-f13b57c55f59,Unspecified,,Pedestrian,Crossing With Signal,Injured
30.0,19841482.0,4389147.0,04/02/2021,00:00,Back,None,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Shock,705b5660-b4a2-45bc-8fa1-65d7966f97bc,,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Passenger,,Injured
47.0,0.0,4408774.0,12/04/2021,17:00,Back,,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,None Visible,Conscious,6fc04b01-6e4e-43a1-beed-102b7dc26181,Unspecified,,Pedestrian,Crossing With Signal,Injured
26.0,20022095.0,4439086.0,20/07/2021,09:00,Neck,Lap Belt,F,Occupant,,,Not Ejected,Whiplash,Conscious,5a505e13-cffc-457b-ad34-870e111820bc,,Driver,Driver,,Injured
68.0,0.0,4441439.0,28/07/2021,12:00,Back,,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,,Complaint of Pain or Nausea,Conscious,8bcb5e20-d664-4644-b6ed-baf627104cdf,Unspecified,,Pedestrian,Crossing With Signal,Injured
58.0,19943083.0,4401069.0,22/03/2021,13:00,Head,None,M,Bicyclist,,,Ejected,Minor Bleeding,Semiconscious,33ae8627-7d6b-4ab6-93de-d1f748b29cbf,,Unknown,Driver,,Injured
35.0,20107545.0,4470330.0,24/10/2021,04:00,Neck,Unknown,M,Occupant,,,Not Ejected,None Visible,Conscious,476d9ff0-8c70-4da6-9559-81413823c5e8,,"Middle rear seat, or passenger lying across a seat",Passenger,,Injured
19.0,20092672.0,4470675.0,24/10/2021,08:00,Head,Unknown,M,Other Motorized,,,Ejected,Minor Bleeding,Conscious,661782f9-886f-4e2b-b178-b755451ff4cc,,Driver,Driver,,Injured
32.0,19985308.0,4420959.0,27/05/2021,07:00,Shoulder - Upper Arm,Unknown,F,Occupant,,,Not Ejected,None Visible,Conscious,f324786f-78b0-4080-801f-68e1055ba2ea,,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,,Injured
44.0,20044061.0,4449129.0,21/08/2021,17:00,Knee-Lower Leg Foot,Helmet (Motorcycle Only),M,Occupant,,,Partially Ejected,Minor Bleeding,Conscious,0740c976-546b-4265-b597-7ced6a3d4204,,Driver,Driver,,Injured
35.0,20103914.0,4474994.0,06/11/2021,15:00,Back,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,e5a8c157-5064-433f-afa9-4df20ed05d76,,Right rear passenger or motorcycle sidecar passenger,Passenger,,Injured
49.0,19835106.0,4386335.0,24/01/2021,18:00,Back,Unknown,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,bdf39fab-9d5f-43ec-8fb9-c40ef8346956,,Driver,Driver,,Injured
32.0,20070305.0,4460922.0,24/09/2021,18:00,Back,Lap Belt & Harness,F,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Conscious,2fe2998b-c177-4016-8da5-c983e587a467,,Driver,Driver,,Injured
63.0,19943675.0,4400415.0,21/03/2021,10:00,Chest,Lap Belt & Harness,M,Occupant,,,Not Ejected,Complaint of Pain or Nausea,Unknown,5d56cc32-c185-459e-8469-357d8d11050d,,Driver,Driver,,Injured
